"","chi","xi","admissible"
"667",0.33,0.0693939393939394,FALSE
"668",0.35,0.0693939393939394,FALSE
"669",0.37,0.0693939393939394,FALSE
"670",0.39,0.0693939393939394,FALSE
"671",0.41,0.0693939393939394,FALSE
"672",0.43,0.0693939393939394,FALSE
"673",0.45,0.0693939393939394,TRUE
"674",0.47,0.0693939393939394,TRUE
"675",0.49,0.0693939393939394,TRUE
"676",0.51,0.0693939393939394,TRUE
"677",0.53,0.0693939393939394,TRUE
"678",0.55,0.0693939393939394,FALSE
"679",0.57,0.0693939393939394,FALSE
"680",0.59,0.0693939393939394,FALSE
"681",0.61,0.0693939393939394,FALSE
"682",0.63,0.0693939393939394,FALSE
"683",0.65,0.0693939393939394,FALSE
"684",0.67,0.0693939393939394,FALSE
"685",0.69,0.0693939393939394,FALSE
"686",0.71,0.0693939393939394,FALSE
"687",0.73,0.0693939393939394,FALSE
"688",0.75,0.0693939393939394,FALSE
"689",0.77,0.0693939393939394,FALSE
"690",0.79,0.0693939393939394,FALSE
"691",0.81,0.0693939393939394,FALSE
"692",0.83,0.0693939393939394,FALSE
"693",0.85,0.0693939393939394,FALSE
"694",0.87,0.0693939393939394,FALSE
"695",0.89,0.0693939393939394,FALSE
"696",0.91,0.0693939393939394,FALSE
"697",0.93,0.0693939393939394,FALSE
"698",0.95,0.0693939393939394,FALSE
"699",0.97,0.0693939393939394,FALSE
"700",0.99,0.0693939393939394,FALSE
"701",-0.99,0.0792929292929293,FALSE
"702",-0.97,0.0792929292929293,FALSE
"703",-0.95,0.0792929292929293,FALSE
"704",-0.93,0.0792929292929293,FALSE
"705",-0.91,0.0792929292929293,FALSE
"706",-0.89,0.0792929292929293,FALSE
"707",-0.87,0.0792929292929293,FALSE
"708",-0.85,0.0792929292929293,FALSE
"709",-0.83,0.0792929292929293,FALSE
"710",-0.81,0.0792929292929293,FALSE
"711",-0.79,0.0792929292929293,FALSE
"712",-0.77,0.0792929292929293,FALSE
"713",-0.75,0.0792929292929293,FALSE
"714",-0.73,0.0792929292929293,FALSE
"715",-0.71,0.0792929292929293,FALSE
"716",-0.69,0.0792929292929293,FALSE
"717",-0.67,0.0792929292929293,FALSE
"718",-0.65,0.0792929292929293,FALSE
"719",-0.63,0.0792929292929293,FALSE
"720",-0.61,0.0792929292929293,FALSE
"721",-0.59,0.0792929292929293,FALSE
"722",-0.57,0.0792929292929293,FALSE
"723",-0.55,0.0792929292929293,FALSE
"724",-0.53,0.0792929292929293,FALSE
"725",-0.51,0.0792929292929293,FALSE
"726",-0.49,0.0792929292929293,FALSE
"727",-0.47,0.0792929292929293,FALSE
"728",-0.45,0.0792929292929293,FALSE
"729",-0.43,0.0792929292929293,FALSE
"730",-0.41,0.0792929292929293,FALSE
"731",-0.39,0.0792929292929293,FALSE
"732",-0.37,0.0792929292929293,FALSE
"733",-0.35,0.0792929292929293,FALSE
"734",-0.33,0.0792929292929293,FALSE
"735",-0.31,0.0792929292929293,FALSE
"736",-0.29,0.0792929292929293,FALSE
"737",-0.27,0.0792929292929293,FALSE
"738",-0.25,0.0792929292929293,FALSE
"739",-0.23,0.0792929292929293,FALSE
"740",-0.21,0.0792929292929293,FALSE
"741",-0.19,0.0792929292929293,FALSE
"742",-0.17,0.0792929292929293,FALSE
"743",-0.15,0.0792929292929293,FALSE
"744",-0.13,0.0792929292929293,FALSE
"745",-0.11,0.0792929292929293,FALSE
"746",-0.09,0.0792929292929293,FALSE
"747",-0.07,0.0792929292929293,FALSE
"748",-0.0499999999999999,0.0792929292929293,FALSE
"749",-0.03,0.0792929292929293,FALSE
"750",-0.01,0.0792929292929293,FALSE
"751",0.01,0.0792929292929293,FALSE
"752",0.03,0.0792929292929293,FALSE
"753",0.05,0.0792929292929293,FALSE
"754",0.0700000000000001,0.0792929292929293,FALSE
"755",0.0900000000000001,0.0792929292929293,FALSE
"756",0.11,0.0792929292929293,FALSE
"757",0.13,0.0792929292929293,FALSE
"758",0.15,0.0792929292929293,FALSE
"759",0.17,0.0792929292929293,FALSE
"760",0.19,0.0792929292929293,FALSE
"761",0.21,0.0792929292929293,FALSE
"762",0.23,0.0792929292929293,FALSE
"763",0.25,0.0792929292929293,FALSE
"764",0.27,0.0792929292929293,FALSE
"765",0.29,0.0792929292929293,FALSE
"766",0.31,0.0792929292929293,FALSE
"767",0.33,0.0792929292929293,FALSE
"768",0.35,0.0792929292929293,FALSE
"769",0.37,0.0792929292929293,TRUE
"770",0.39,0.0792929292929293,TRUE
"771",0.41,0.0792929292929293,TRUE
"772",0.43,0.0792929292929293,TRUE
"773",0.45,0.0792929292929293,TRUE
"774",0.47,0.0792929292929293,TRUE
"775",0.49,0.0792929292929293,TRUE
"776",0.51,0.0792929292929293,TRUE
"777",0.53,0.0792929292929293,TRUE
"778",0.55,0.0792929292929293,TRUE
"779",0.57,0.0792929292929293,FALSE
"780",0.59,0.0792929292929293,FALSE
"781",0.61,0.0792929292929293,FALSE
"782",0.63,0.0792929292929293,FALSE
"783",0.65,0.0792929292929293,FALSE
"784",0.67,0.0792929292929293,FALSE
"785",0.69,0.0792929292929293,FALSE
"786",0.71,0.0792929292929293,FALSE
"787",0.73,0.0792929292929293,FALSE
"788",0.75,0.0792929292929293,FALSE
"789",0.77,0.0792929292929293,FALSE
"790",0.79,0.0792929292929293,FALSE
"791",0.81,0.0792929292929293,FALSE
"792",0.83,0.0792929292929293,FALSE
"793",0.85,0.0792929292929293,FALSE
"794",0.87,0.0792929292929293,FALSE
"795",0.89,0.0792929292929293,FALSE
"796",0.91,0.0792929292929293,FALSE
"797",0.93,0.0792929292929293,FALSE
"798",0.95,0.0792929292929293,FALSE
"799",0.97,0.0792929292929293,FALSE
"800",0.99,0.0792929292929293,FALSE
"801",-0.99,0.0891919191919192,FALSE
"802",-0.97,0.0891919191919192,FALSE
"803",-0.95,0.0891919191919192,FALSE
"804",-0.93,0.0891919191919192,FALSE
"805",-0.91,0.0891919191919192,FALSE
"806",-0.89,0.0891919191919192,FALSE
"807",-0.87,0.0891919191919192,FALSE
"808",-0.85,0.0891919191919192,FALSE
"809",-0.83,0.0891919191919192,FALSE
"810",-0.81,0.0891919191919192,FALSE
"811",-0.79,0.0891919191919192,FALSE
"812",-0.77,0.0891919191919192,FALSE
"813",-0.75,0.0891919191919192,FALSE
"814",-0.73,0.0891919191919192,FALSE
"815",-0.71,0.0891919191919192,FALSE
"816",-0.69,0.0891919191919192,FALSE
"817",-0.67,0.0891919191919192,FALSE
"818",-0.65,0.0891919191919192,FALSE
"819",-0.63,0.0891919191919192,FALSE
"820",-0.61,0.0891919191919192,FALSE
"821",-0.59,0.0891919191919192,FALSE
"822",-0.57,0.0891919191919192,FALSE
"823",-0.55,0.0891919191919192,FALSE
"824",-0.53,0.0891919191919192,FALSE
"825",-0.51,0.0891919191919192,FALSE
"826",-0.49,0.0891919191919192,FALSE
"827",-0.47,0.0891919191919192,FALSE
"828",-0.45,0.0891919191919192,FALSE
"829",-0.43,0.0891919191919192,FALSE
"830",-0.41,0.0891919191919192,FALSE
"831",-0.39,0.0891919191919192,FALSE
"832",-0.37,0.0891919191919192,FALSE
"833",-0.35,0.0891919191919192,FALSE
"834",-0.33,0.0891919191919192,FALSE
"835",-0.31,0.0891919191919192,FALSE
"836",-0.29,0.0891919191919192,FALSE
"837",-0.27,0.0891919191919192,FALSE
"838",-0.25,0.0891919191919192,FALSE
"839",-0.23,0.0891919191919192,FALSE
"840",-0.21,0.0891919191919192,FALSE
"841",-0.19,0.0891919191919192,FALSE
"842",-0.17,0.0891919191919192,FALSE
"843",-0.15,0.0891919191919192,FALSE
"844",-0.13,0.0891919191919192,FALSE
"845",-0.11,0.0891919191919192,FALSE
"846",-0.09,0.0891919191919192,FALSE
"847",-0.07,0.0891919191919192,FALSE
"848",-0.0499999999999999,0.0891919191919192,FALSE
"849",-0.03,0.0891919191919192,FALSE
"850",-0.01,0.0891919191919192,FALSE
"851",0.01,0.0891919191919192,FALSE
"852",0.03,0.0891919191919192,FALSE
"853",0.05,0.0891919191919192,FALSE
"854",0.0700000000000001,0.0891919191919192,FALSE
"855",0.0900000000000001,0.0891919191919192,FALSE
"856",0.11,0.0891919191919192,FALSE
"857",0.13,0.0891919191919192,FALSE
"858",0.15,0.0891919191919192,FALSE
"859",0.17,0.0891919191919192,FALSE
"860",0.19,0.0891919191919192,FALSE
"861",0.21,0.0891919191919192,FALSE
"862",0.23,0.0891919191919192,FALSE
"863",0.25,0.0891919191919192,FALSE
"864",0.27,0.0891919191919192,FALSE
"865",0.29,0.0891919191919192,FALSE
"866",0.31,0.0891919191919192,TRUE
"867",0.33,0.0891919191919192,TRUE
"868",0.35,0.0891919191919192,TRUE
"869",0.37,0.0891919191919192,TRUE
"870",0.39,0.0891919191919192,TRUE
"871",0.41,0.0891919191919192,TRUE
"872",0.43,0.0891919191919192,TRUE
"873",0.45,0.0891919191919192,TRUE
"874",0.47,0.0891919191919192,TRUE
"875",0.49,0.0891919191919192,TRUE
"876",0.51,0.0891919191919192,TRUE
"877",0.53,0.0891919191919192,TRUE
"878",0.55,0.0891919191919192,TRUE
"879",0.57,0.0891919191919192,TRUE
"880",0.59,0.0891919191919192,FALSE
"881",0.61,0.0891919191919192,FALSE
"882",0.63,0.0891919191919192,FALSE
"883",0.65,0.0891919191919192,FALSE
"884",0.67,0.0891919191919192,FALSE
"885",0.69,0.0891919191919192,FALSE
"886",0.71,0.0891919191919192,FALSE
"887",0.73,0.0891919191919192,FALSE
"888",0.75,0.0891919191919192,FALSE
"889",0.77,0.0891919191919192,FALSE
"890",0.79,0.0891919191919192,FALSE
"891",0.81,0.0891919191919192,FALSE
"892",0.83,0.0891919191919192,FALSE
"893",0.85,0.0891919191919192,FALSE
"894",0.87,0.0891919191919192,FALSE
"895",0.89,0.0891919191919192,FALSE
"896",0.91,0.0891919191919192,FALSE
"897",0.93,0.0891919191919192,FALSE
"898",0.95,0.0891919191919192,FALSE
"899",0.97,0.0891919191919192,FALSE
"900",0.99,0.0891919191919192,FALSE
"901",-0.99,0.0990909090909091,FALSE
"902",-0.97,0.0990909090909091,FALSE
"903",-0.95,0.0990909090909091,FALSE
"904",-0.93,0.0990909090909091,FALSE
"905",-0.91,0.0990909090909091,FALSE
"906",-0.89,0.0990909090909091,FALSE
"907",-0.87,0.0990909090909091,FALSE
"908",-0.85,0.0990909090909091,FALSE
"909",-0.83,0.0990909090909091,FALSE
"910",-0.81,0.0990909090909091,FALSE
"911",-0.79,0.0990909090909091,FALSE
"912",-0.77,0.0990909090909091,FALSE
"913",-0.75,0.0990909090909091,FALSE
"914",-0.73,0.0990909090909091,FALSE
"915",-0.71,0.0990909090909091,FALSE
"916",-0.69,0.0990909090909091,FALSE
"917",-0.67,0.0990909090909091,FALSE
"918",-0.65,0.0990909090909091,FALSE
"919",-0.63,0.0990909090909091,FALSE
"920",-0.61,0.0990909090909091,FALSE
"921",-0.59,0.0990909090909091,FALSE
"922",-0.57,0.0990909090909091,FALSE
"923",-0.55,0.0990909090909091,FALSE
"924",-0.53,0.0990909090909091,FALSE
"925",-0.51,0.0990909090909091,FALSE
"926",-0.49,0.0990909090909091,FALSE
"927",-0.47,0.0990909090909091,FALSE
"928",-0.45,0.0990909090909091,FALSE
"929",-0.43,0.0990909090909091,FALSE
"930",-0.41,0.0990909090909091,FALSE
"931",-0.39,0.0990909090909091,FALSE
"932",-0.37,0.0990909090909091,FALSE
"933",-0.35,0.0990909090909091,FALSE
"934",-0.33,0.0990909090909091,FALSE
"935",-0.31,0.0990909090909091,FALSE
"936",-0.29,0.0990909090909091,FALSE
"937",-0.27,0.0990909090909091,FALSE
"938",-0.25,0.0990909090909091,FALSE
"939",-0.23,0.0990909090909091,FALSE
"940",-0.21,0.0990909090909091,FALSE
"941",-0.19,0.0990909090909091,FALSE
"942",-0.17,0.0990909090909091,FALSE
"943",-0.15,0.0990909090909091,FALSE
"944",-0.13,0.0990909090909091,FALSE
"945",-0.11,0.0990909090909091,FALSE
"946",-0.09,0.0990909090909091,FALSE
"947",-0.07,0.0990909090909091,FALSE
"948",-0.0499999999999999,0.0990909090909091,FALSE
"949",-0.03,0.0990909090909091,FALSE
"950",-0.01,0.0990909090909091,FALSE
"951",0.01,0.0990909090909091,FALSE
"952",0.03,0.0990909090909091,FALSE
"953",0.05,0.0990909090909091,FALSE
"954",0.0700000000000001,0.0990909090909091,FALSE
"955",0.0900000000000001,0.0990909090909091,FALSE
"956",0.11,0.0990909090909091,FALSE
"957",0.13,0.0990909090909091,FALSE
"958",0.15,0.0990909090909091,FALSE
"959",0.17,0.0990909090909091,FALSE
"960",0.19,0.0990909090909091,FALSE
"961",0.21,0.0990909090909091,FALSE
"962",0.23,0.0990909090909091,TRUE
"963",0.25,0.0990909090909091,TRUE
"964",0.27,0.0990909090909091,TRUE
"965",0.29,0.0990909090909091,TRUE
"966",0.31,0.0990909090909091,TRUE
"967",0.33,0.0990909090909091,TRUE
"968",0.35,0.0990909090909091,TRUE
"969",0.37,0.0990909090909091,TRUE
"970",0.39,0.0990909090909091,TRUE
"971",0.41,0.0990909090909091,TRUE
"972",0.43,0.0990909090909091,TRUE
"973",0.45,0.0990909090909091,TRUE
"974",0.47,0.0990909090909091,TRUE
"975",0.49,0.0990909090909091,TRUE
"976",0.51,0.0990909090909091,TRUE
"977",0.53,0.0990909090909091,TRUE
"978",0.55,0.0990909090909091,TRUE
"979",0.57,0.0990909090909091,TRUE
"980",0.59,0.0990909090909091,FALSE
"981",0.61,0.0990909090909091,FALSE
"982",0.63,0.0990909090909091,FALSE
"983",0.65,0.0990909090909091,FALSE
"984",0.67,0.0990909090909091,FALSE
"985",0.69,0.0990909090909091,FALSE
"986",0.71,0.0990909090909091,FALSE
"987",0.73,0.0990909090909091,FALSE
"988",0.75,0.0990909090909091,FALSE
"989",0.77,0.0990909090909091,FALSE
"990",0.79,0.0990909090909091,FALSE
"991",0.81,0.0990909090909091,FALSE
"992",0.83,0.0990909090909091,FALSE
"993",0.85,0.0990909090909091,FALSE
"994",0.87,0.0990909090909091,FALSE
"995",0.89,0.0990909090909091,FALSE
"996",0.91,0.0990909090909091,FALSE
"997",0.93,0.0990909090909091,FALSE
"998",0.95,0.0990909090909091,FALSE
"999",0.97,0.0990909090909091,FALSE
"1000",0.99,0.0990909090909091,FALSE
"1001",-0.99,0.108989898989899,FALSE
"1002",-0.97,0.108989898989899,FALSE
"1003",-0.95,0.108989898989899,FALSE
"1004",-0.93,0.108989898989899,FALSE
"1005",-0.91,0.108989898989899,FALSE
"1006",-0.89,0.108989898989899,FALSE
"1007",-0.87,0.108989898989899,FALSE
"1008",-0.85,0.108989898989899,FALSE
"1009",-0.83,0.108989898989899,FALSE
"1010",-0.81,0.108989898989899,FALSE
"1011",-0.79,0.108989898989899,FALSE
"1012",-0.77,0.108989898989899,FALSE
"1013",-0.75,0.108989898989899,FALSE
"1014",-0.73,0.108989898989899,FALSE
"1015",-0.71,0.108989898989899,FALSE
"1016",-0.69,0.108989898989899,FALSE
"1017",-0.67,0.108989898989899,FALSE
"1018",-0.65,0.108989898989899,FALSE
"1019",-0.63,0.108989898989899,FALSE
"1020",-0.61,0.108989898989899,FALSE
"1021",-0.59,0.108989898989899,FALSE
"1022",-0.57,0.108989898989899,FALSE
"1023",-0.55,0.108989898989899,FALSE
"1024",-0.53,0.108989898989899,FALSE
"1025",-0.51,0.108989898989899,FALSE
"1026",-0.49,0.108989898989899,FALSE
"1027",-0.47,0.108989898989899,FALSE
"1028",-0.45,0.108989898989899,FALSE
"1029",-0.43,0.108989898989899,FALSE
"1030",-0.41,0.108989898989899,FALSE
"1031",-0.39,0.108989898989899,FALSE
"1032",-0.37,0.108989898989899,FALSE
"1033",-0.35,0.108989898989899,FALSE
"1034",-0.33,0.108989898989899,FALSE
"1035",-0.31,0.108989898989899,FALSE
"1036",-0.29,0.108989898989899,FALSE
"1037",-0.27,0.108989898989899,FALSE
"1038",-0.25,0.108989898989899,FALSE
"1039",-0.23,0.108989898989899,FALSE
"1040",-0.21,0.108989898989899,FALSE
"1041",-0.19,0.108989898989899,FALSE
"1042",-0.17,0.108989898989899,FALSE
"1043",-0.15,0.108989898989899,FALSE
"1044",-0.13,0.108989898989899,FALSE
"1045",-0.11,0.108989898989899,FALSE
"1046",-0.09,0.108989898989899,FALSE
"1047",-0.07,0.108989898989899,FALSE
"1048",-0.0499999999999999,0.108989898989899,FALSE
"1049",-0.03,0.108989898989899,FALSE
"1050",-0.01,0.108989898989899,FALSE
"1051",0.01,0.108989898989899,FALSE
"1052",0.03,0.108989898989899,FALSE
"1053",0.05,0.108989898989899,FALSE
"1054",0.0700000000000001,0.108989898989899,FALSE
"1055",0.0900000000000001,0.108989898989899,FALSE
"1056",0.11,0.108989898989899,FALSE
"1057",0.13,0.108989898989899,FALSE
"1058",0.15,0.108989898989899,FALSE
"1059",0.17,0.108989898989899,TRUE
"1060",0.19,0.108989898989899,TRUE
"1061",0.21,0.108989898989899,TRUE
"1062",0.23,0.108989898989899,TRUE
"1063",0.25,0.108989898989899,TRUE
"1064",0.27,0.108989898989899,TRUE
"1065",0.29,0.108989898989899,TRUE
"1066",0.31,0.108989898989899,TRUE
"1067",0.33,0.108989898989899,TRUE
"1068",0.35,0.108989898989899,TRUE
"1069",0.37,0.108989898989899,TRUE
"1070",0.39,0.108989898989899,TRUE
"1071",0.41,0.108989898989899,TRUE
"1072",0.43,0.108989898989899,TRUE
"1073",0.45,0.108989898989899,TRUE
"1074",0.47,0.108989898989899,TRUE
"1075",0.49,0.108989898989899,TRUE
"1076",0.51,0.108989898989899,TRUE
"1077",0.53,0.108989898989899,TRUE
"1078",0.55,0.108989898989899,TRUE
"1079",0.57,0.108989898989899,TRUE
"1080",0.59,0.108989898989899,TRUE
"1081",0.61,0.108989898989899,FALSE
"1082",0.63,0.108989898989899,FALSE
"1083",0.65,0.108989898989899,FALSE
"1084",0.67,0.108989898989899,FALSE
"1085",0.69,0.108989898989899,FALSE
"1086",0.71,0.108989898989899,FALSE
"1087",0.73,0.108989898989899,FALSE
"1088",0.75,0.108989898989899,FALSE
"1089",0.77,0.108989898989899,FALSE
"1090",0.79,0.108989898989899,FALSE
"1091",0.81,0.108989898989899,FALSE
"1092",0.83,0.108989898989899,FALSE
"1093",0.85,0.108989898989899,FALSE
"1094",0.87,0.108989898989899,FALSE
"1095",0.89,0.108989898989899,FALSE
"1096",0.91,0.108989898989899,FALSE
"1097",0.93,0.108989898989899,FALSE
"1098",0.95,0.108989898989899,FALSE
"1099",0.97,0.108989898989899,FALSE
"1100",0.99,0.108989898989899,FALSE
"1101",-0.99,0.118888888888889,FALSE
"1102",-0.97,0.118888888888889,FALSE
"1103",-0.95,0.118888888888889,FALSE
"1104",-0.93,0.118888888888889,FALSE
"1105",-0.91,0.118888888888889,FALSE
"1106",-0.89,0.118888888888889,FALSE
"1107",-0.87,0.118888888888889,FALSE
"1108",-0.85,0.118888888888889,FALSE
"1109",-0.83,0.118888888888889,FALSE
"1110",-0.81,0.118888888888889,FALSE
"1111",-0.79,0.118888888888889,FALSE
"1112",-0.77,0.118888888888889,FALSE
"1113",-0.75,0.118888888888889,FALSE
"1114",-0.73,0.118888888888889,FALSE
"1115",-0.71,0.118888888888889,FALSE
"1116",-0.69,0.118888888888889,FALSE
"1117",-0.67,0.118888888888889,FALSE
"1118",-0.65,0.118888888888889,FALSE
"1119",-0.63,0.118888888888889,FALSE
"1120",-0.61,0.118888888888889,FALSE
"1121",-0.59,0.118888888888889,FALSE
"1122",-0.57,0.118888888888889,FALSE
"1123",-0.55,0.118888888888889,FALSE
"1124",-0.53,0.118888888888889,FALSE
"1125",-0.51,0.118888888888889,FALSE
"1126",-0.49,0.118888888888889,FALSE
"1127",-0.47,0.118888888888889,FALSE
"1128",-0.45,0.118888888888889,FALSE
"1129",-0.43,0.118888888888889,FALSE
"1130",-0.41,0.118888888888889,FALSE
"1131",-0.39,0.118888888888889,FALSE
"1132",-0.37,0.118888888888889,FALSE
"1133",-0.35,0.118888888888889,FALSE
"1134",-0.33,0.118888888888889,FALSE
"1135",-0.31,0.118888888888889,FALSE
"1136",-0.29,0.118888888888889,FALSE
"1137",-0.27,0.118888888888889,FALSE
"1138",-0.25,0.118888888888889,FALSE
"1139",-0.23,0.118888888888889,FALSE
"1140",-0.21,0.118888888888889,FALSE
"1141",-0.19,0.118888888888889,FALSE
"1142",-0.17,0.118888888888889,FALSE
"1143",-0.15,0.118888888888889,FALSE
"1144",-0.13,0.118888888888889,FALSE
"1145",-0.11,0.118888888888889,FALSE
"1146",-0.09,0.118888888888889,FALSE
"1147",-0.07,0.118888888888889,FALSE
"1148",-0.0499999999999999,0.118888888888889,FALSE
"1149",-0.03,0.118888888888889,FALSE
"1150",-0.01,0.118888888888889,FALSE
"1151",0.01,0.118888888888889,FALSE
"1152",0.03,0.118888888888889,FALSE
"1153",0.05,0.118888888888889,FALSE
"1154",0.0700000000000001,0.118888888888889,FALSE
"1155",0.0900000000000001,0.118888888888889,FALSE
"1156",0.11,0.118888888888889,FALSE
"1157",0.13,0.118888888888889,TRUE
"1158",0.15,0.118888888888889,TRUE
"1159",0.17,0.118888888888889,TRUE
"1160",0.19,0.118888888888889,TRUE
"1161",0.21,0.118888888888889,TRUE
"1162",0.23,0.118888888888889,TRUE
"1163",0.25,0.118888888888889,TRUE
"1164",0.27,0.118888888888889,TRUE
"1165",0.29,0.118888888888889,TRUE
"1166",0.31,0.118888888888889,TRUE
"1167",0.33,0.118888888888889,TRUE
"1168",0.35,0.118888888888889,TRUE
"1169",0.37,0.118888888888889,TRUE
"1170",0.39,0.118888888888889,TRUE
"1171",0.41,0.118888888888889,TRUE
"1172",0.43,0.118888888888889,TRUE
"1173",0.45,0.118888888888889,TRUE
"1174",0.47,0.118888888888889,TRUE
"1175",0.49,0.118888888888889,TRUE
"1176",0.51,0.118888888888889,TRUE
"1177",0.53,0.118888888888889,TRUE
"1178",0.55,0.118888888888889,TRUE
"1179",0.57,0.118888888888889,TRUE
"1180",0.59,0.118888888888889,TRUE
"1181",0.61,0.118888888888889,TRUE
"1182",0.63,0.118888888888889,FALSE
"1183",0.65,0.118888888888889,FALSE
"1184",0.67,0.118888888888889,FALSE
"1185",0.69,0.118888888888889,FALSE
"1186",0.71,0.118888888888889,FALSE
"1187",0.73,0.118888888888889,FALSE
"1188",0.75,0.118888888888889,FALSE
"1189",0.77,0.118888888888889,FALSE
"1190",0.79,0.118888888888889,FALSE
"1191",0.81,0.118888888888889,FALSE
"1192",0.83,0.118888888888889,FALSE
"1193",0.85,0.118888888888889,FALSE
"1194",0.87,0.118888888888889,FALSE
"1195",0.89,0.118888888888889,FALSE
"1196",0.91,0.118888888888889,FALSE
"1197",0.93,0.118888888888889,FALSE
"1198",0.95,0.118888888888889,FALSE
"1199",0.97,0.118888888888889,FALSE
"1200",0.99,0.118888888888889,FALSE
"1201",-0.99,0.128787878787879,FALSE
"1202",-0.97,0.128787878787879,FALSE
"1203",-0.95,0.128787878787879,FALSE
"1204",-0.93,0.128787878787879,FALSE
"1205",-0.91,0.128787878787879,FALSE
"1206",-0.89,0.128787878787879,FALSE
"1207",-0.87,0.128787878787879,FALSE
"1208",-0.85,0.128787878787879,FALSE
"1209",-0.83,0.128787878787879,FALSE
"1210",-0.81,0.128787878787879,FALSE
"1211",-0.79,0.128787878787879,FALSE
"1212",-0.77,0.128787878787879,FALSE
"1213",-0.75,0.128787878787879,FALSE
"1214",-0.73,0.128787878787879,FALSE
"1215",-0.71,0.128787878787879,FALSE
"1216",-0.69,0.128787878787879,FALSE
"1217",-0.67,0.128787878787879,FALSE
"1218",-0.65,0.128787878787879,FALSE
"1219",-0.63,0.128787878787879,FALSE
"1220",-0.61,0.128787878787879,FALSE
"1221",-0.59,0.128787878787879,FALSE
"1222",-0.57,0.128787878787879,FALSE
"1223",-0.55,0.128787878787879,FALSE
"1224",-0.53,0.128787878787879,FALSE
"1225",-0.51,0.128787878787879,FALSE
"1226",-0.49,0.128787878787879,FALSE
"1227",-0.47,0.128787878787879,FALSE
"1228",-0.45,0.128787878787879,FALSE
"1229",-0.43,0.128787878787879,FALSE
"1230",-0.41,0.128787878787879,FALSE
"1231",-0.39,0.128787878787879,FALSE
"1232",-0.37,0.128787878787879,FALSE
"1233",-0.35,0.128787878787879,FALSE
"1234",-0.33,0.128787878787879,FALSE
"1235",-0.31,0.128787878787879,FALSE
"1236",-0.29,0.128787878787879,FALSE
"1237",-0.27,0.128787878787879,FALSE
"1238",-0.25,0.128787878787879,FALSE
"1239",-0.23,0.128787878787879,FALSE
"1240",-0.21,0.128787878787879,FALSE
"1241",-0.19,0.128787878787879,FALSE
"1242",-0.17,0.128787878787879,FALSE
"1243",-0.15,0.128787878787879,FALSE
"1244",-0.13,0.128787878787879,FALSE
"1245",-0.11,0.128787878787879,FALSE
"1246",-0.09,0.128787878787879,FALSE
"1247",-0.07,0.128787878787879,FALSE
"1248",-0.0499999999999999,0.128787878787879,FALSE
"1249",-0.03,0.128787878787879,FALSE
"1250",-0.01,0.128787878787879,FALSE
"1251",0.01,0.128787878787879,FALSE
"1252",0.03,0.128787878787879,FALSE
"1253",0.05,0.128787878787879,FALSE
"1254",0.0700000000000001,0.128787878787879,TRUE
"1255",0.0900000000000001,0.128787878787879,TRUE
"1256",0.11,0.128787878787879,TRUE
"1257",0.13,0.128787878787879,TRUE
"1258",0.15,0.128787878787879,TRUE
"1259",0.17,0.128787878787879,TRUE
"1260",0.19,0.128787878787879,TRUE
"1261",0.21,0.128787878787879,TRUE
